
2460616.125000000, A.D. 2024-Nov-01 15:00:00.0000,  1.481954336613633E-03,  6.777844463721950E+03,  5.157984043095728E+01,  3.539789026069779E+02,  1.244313789423654E+02,  2.460616134675978E+06,  6.468267856379642E-02,  3.059249876167086E+02,  3.057873207369874E+02,  6.787903827235236E+03,  6.797963190748523E+03,  5.565632221691819E+03,
2460616.166666667, A.D. 2024-Nov-01 16:00:00.0000,  1.791103742655679E-03,  6.778136867098282E+03,  5.158598953734172E+01,  3.537325556362865E+02,  1.176562873944913E+02,  2.460616197914007E+06,  6.464845790511187E-02,  1.854640191662477E+02,  1.854445190348914E+02,  6.790298997045641E+03,  6.802461126993000E+03,  5.568578302801778E+03,
2460616.208333333, A.D. 2024-Nov-01 17:00:00.0000,  2.172304232367486E-03,  6.783831558149731E+03,  5.161227095039657E+01,  3.535458114341329E+02,  1.289827176813603E+02,  2.460616199911583E+06,  6.453008900419546E-02,  4.695462306573420E+01,  4.713688024576248E+01,  6.798600186108189E+03,  6.813368814066646E+03,  5.578792863226864E+03,
2460616.250000000, A.D. 2024-Nov-01 18:00:00.0000,  1.945590858322848E-03,  6.778525449689670E+03,  5.158844816689837E+01,  3.533673715894734E+02,  1.121492662282016E+02,  2.460616261352067E+06,  6.462789293342601E-02,  2.966117616458124E+02,  2.964122150127799E+02,  6.791739395770191E+03,  6.804953341850712E+03,  5.570350256828587E+03,
2460616.291666667, A.D. 2024-Nov-01 19:00:00.0000,  2.241394199874861E-03,  6.772014277691833E+03,  5.157146372831783E+01,  3.531250295161595E+02,  1.097581750677561E+02,  2.460616260935022E+06,  6.469235226356530E-02,  1.717720424238427E+02,  1.718086983169805E+02,  6.787227129212481E+03,  6.802439980733130E+03,  5.564799970996753E+03,
2460616.333333333, A.D. 2024-Nov-01 20:00:00.0000,  2.294688706989678E-03,  6.780934488992447E+03,  5.160110393661871E+01,  3.529086467011410E+02,  1.154529261614419E+02,  2.460616326364608E+06,  6.455956867093113E-02,  3.887118002886906E+01,  3.903657027282115E+01,  6.796530410572299E+03,  6.812126332152151E+03,  5.576245433654752E+03,
2460616.375000000, A.D. 2024-Nov-01 21:00:00.0000,  2.083393110818181E-03,  6.781858067414707E+03,  5.159875043759787E+01,  3.527421122744132E+02,  9.479073862360717E+01,  2.460616387123293E+06,  6.456688686639867E-02,  2.923692503791016E+02,  2.921482576740357E+02,  6.796016842084509E+03,  6.810175616754312E+03,  5.575613406062296E+03,
2460616.416666667, A.D. 2024-Nov-01 22:00:00.0000,  2.189803749717444E-03,  6.772167743950129E+03,  5.156699909843987E+01,  3.525229897265609E+02,  9.957700034330874E+01,  2.460616387975588E+06,  6.469517065678583E-02,  1.603734518655997E+02,  1.604575204670056E+02,  6.787030007710458E+03,  6.801892271470786E+03,  5.564557544949297E+03,
2460616.458333333, A.D. 2024-Nov-01 23:00:00.0000,  1.930744960165768E-03,  6.779159856728875E+03,  5.158314818447437E+01,  3.522821751995181E+02,  1.021122669800331E+02,  2.460616452850525E+06,  6.462026293588227E-02,  3.061156295655395E+01,  3.072445971560554E+01,  6.792274005533122E+03,  6.805388154337370E+03,  5.571007972486902E+03,
2460616.500000000, A.D. 2024-Nov-02 00:00:00.0000,  1.790168175645051E-03,  6.786235150952743E+03,  5.160274169432397E+01,  3.521056000273005E+02,  8.176136332316204E+01,  2.460616513668294E+06,  6.453286180277279E-02,  2.837905224427394E+02,  2.835911917292723E+02,  6.798405440016592E+03,  6.810575729080442E+03,  5.578553157928165E+03,
2460616.541666667, A.D. 2024-Nov-02 01:00:00.0000,  1.707369379161820E-03,  6.778194607251791E+03,  5.157258560549713E+01,  3.519163125214980E+02,  9.803501573824319E+01,  2.460616516545463E+06,  6.465576642618528E-02,  1.403335272841614E+02,  1.404582092292610E+02,  6.789787282148352E+03,  6.801379957044914E+03,  5.567948845073185E+03,
2460616.583333333, A.D. 2024-Nov-02 02:00:00.0000,  1.343742056411374E-03,  6.779055364803034E+03,  5.156575878408393E+01,  3.516694455626176E+02,  1.003706763475188E+02,  2.460616581406933E+06,  6.467877521206203E-02,  1.076519906389766E+01,  1.079400797731273E+01,  6.788176923621664E+03,  6.797298482440295E+03,  5.565968106533704E+03,
2460616.625000000, A.D. 2024-Nov-02 03:00:00.0000,  1.290293417561330E-03,  6.788839955339516E+03,  5.159590386350405E+01,  3.514663211141300E+02,  8.627690755280592E+01,  2.460616643350851E+06,  6.454417699397733E-02,  2.576643356001901E+02,  2.575199423737424E+02,  6.797610867897507E+03,  6.806381780455498E+03,  5.577575185962815E+03,
2460616.666666667, A.D. 2024-Nov-02 04:00:00.0000,  1.409652546898714E-03,  6.783072241347827E+03,  5.158182782962896E+01,  3.512973086685392E+02,  1.095205706420254E+02,  2.460616647455422E+06,  6.461493307794224E-02,  1.072511932051232E+02,  1.074053799097409E+02,  6.792647514216427E+03,  6.802222787085027E+03,  5.571467505286238E+03,
2460616.708333333, A.D. 2024-Nov-02 05:00:00.0000,  1.097376034787456E-03,  6.779031020209781E+03,  5.155455606404258E+01,  3.510667280134874E+02,  1.195675076141812E+02,  2.460616713703239E+06,  6.470305936534504E-02,  3.299803767635079E+02,  3.299173896596180E+02,  6.786478338899493E+03,  6.793925657589205E+03,  5.563879104498976E+03,
2460616.750000000, A.D. 2024-Nov-02 06:00:00.0000,  1.256617590637019E-03,  6.785499875380419E+03,  5.157848754735103E+01,  3.508341747110408E+02,  1.119995866613518E+02,  2.460616776817630E+06,  6.459510650806767E-02,  2.103303458838796E+02,  2.102577276728580E+02,  6.794037382266420E+03,  6.802574889152420E+03,  5.573177589776672E+03,
2460616.791666667, A.D. 2024-Nov-02 07:00:00.0000,  1.712284739558557E-03,  6.785794146394430E+03,  5.158950437355523E+01,  3.506639864582560E+02,  1.341431976199572E+02,  2.460616780724518E+06,  6.454670629657404E-02,  6.102256052553874E+01,  6.119438796364306E+01,  6.797433287681094E+03,  6.809072428967758E+03,  5.577356625230431E+03,
2460616.833333333, A.D. 2024-Nov-02 08:00:00.0000,  1.523175193238953E-03,  6.777683830023569E+03,  5.155685652213223E+01,  3.504601269468519E+02,  1.257812017991814E+02,  2.460616843677717E+06,  6.468097263381627E-02,  3.021910759733461E+02,  3.020432145677095E+02,  6.788023178540253E+03,  6.798362527056936E+03,  5.565779012602326E+03,
2460616.875000000, A.D. 2024-Nov-02 09:00:00.0000,  1.845987295958119E-03,  6.777096226913124E+03,  5.156082120026991E+01,  3.502112536407744E+02,  1.186441213886675E+02,  2.460616906845084E+06,  6.465801596672786E-02,  1.820989468521286E+02,  1.820912171526897E+02,  6.789629797263132E+03,  6.802163367613140E+03,  5.567755128540460E+03,
2460616.916666667, A.D. 2024-Nov-02 10:00:00.0000,  2.173246495670326E-03,  6.783452662875164E+03,  5.158874289582064E+01,  3.500203755332183E+02,  1.287587647848104E+02,  2.460616908630914E+06,  6.453540423802862E-02,  4.480622263074428E+01,  4.498205950091510E+01,  6.798226885631134E+03,  6.813001108387104E+03,  5.578333385380171E+03,
2460616.958333333, A.D. 2024-Nov-02 11:00:00.0000,  1.932097019042222E-03,  6.778889642415887E+03,  5.156675087878045E+01,  3.498436620677709E+02,  1.116362747100619E+02,  2.460616970017178E+06,  6.462399541410348E-02,  2.947631019780270E+02,  2.945618552931496E+02,  6.792012469461431E+03,  6.805135296506975E+03,  5.570686208631321E+03,
2460617.000000000, A.D. 2024-Nov-02 12:00:00.0000,  2.114550055480786E-03,  6.773237773193610E+03,  5.154649501154869E+01,  3.496021314545449E+02,  1.100997614195246E+02,  2.460616969746321E+06,  6.468715780240826E-02,  1.690869139959496E+02,  1.691326692074906E+02,  6.787590473004884E+03,  6.801943172816158E+03,  5.565246831521749E+03,
2460617.041666667, A.D. 2024-Nov-02 13:00:00.0000,  2.193354595684915E-03,  6.780666406096741E+03,  5.157406486633812E+01,  3.493831170986206E+02,  1.136020717768379E+02,  2.460617034785658E+06,  6.457323391740039E-02,  3.839002578089531E+01,  3.854644664050187E+01,  6.795571504085533E+03,  6.810476602074325E+03,  5.575065366255285E+03,
2460617.083333333, A.D. 2024-Nov-02 14:00:00.0000,  1.980939785509688E-03,  6.782050423574055E+03,  5.157524399734458E+01,  3.492182921712603E+02,  9.626842921273725E+01,  2.460617096139316E+06,  6.457408315123887E-02,  2.885528514640890E+02,  2.883374803238270E+02,  6.795511923506235E+03,  6.808973423438414E+03,  5.574992046837808E+03,
2460617.125000000, A.D. 2024-Nov-02 15:00:00.0000,  2.118153314157473E-03,  6.772487560371564E+03,  5.154309275225869E+01,  3.490028633735425E+02,  9.877379773396962E+01,  2.460617096583714E+06,  6.469755611837698E-02,  1.588433137920450E+02,  1.589307012757957E+02,  6.786863177102877E+03,  6.801238793834190E+03,  5.564352374320119E+03,
2460617.166666667, A.D. 2024-Nov-02 16:00:00.0000,  1.778298053293187E-03,  6.779357433849213E+03,  5.155659228628984E+01,  3.487611226299275E+02,  1.008302391837435E+02,  2.460617161372749E+06,  6.463224326600842E-02,  2.956242969575504E+01,  2.966316264916024E+01,  6.791434628828727E+03,  6.803511823808241E+03,  5.569975322043824E+03,
2460617.208333333, A.D. 2024-Nov-02 17:00:00.0000,  1.662509115682623E-03,  6.786822353066707E+03,  5.157722441606684E+01,  3.485834068165065E+02,  8.130060121652292E+01,  2.460617222335950E+06,  6.453686507725882E-02,  2.819216200454462E+02,  2.817351398902606E+02,  6.798124296679479E+03,  6.809426240292250E+03,  5.578207115716487E+03,
2460617.250000000, A.D. 2024-Nov-02 18:00:00.0000,  1.599284000826254E-03,  6.778944175090530E+03,  5.154782752279978E+01,  3.483980811527691E+02,  9.783025240791611E+01,  2.460617225258177E+06,  6.465554193984298E-02,  1.382137327325642E+02,  1.383356698256026E+02,  6.789802998394624E+03,  6.800661821698719E+03,  5.567968177189704E+03,
2460617.291666667, A.D. 2024-Nov-02 19:00:00.0000,  1.191383263626812E-03,  6.779497100547302E+03,  5.153817981616646E+01,  3.481531065721860E+02,  1.011040515330616E+02,  2.460617290286941E+06,  6.468725442198281E-02,  7.711260258853869E+00,  7.729606043621940E+00,  6.787583714184847E+03,  6.795670327822392E+03,  5.565238519037538E+03,
2460617.333333333, A.D. 2024-Nov-02 20:00:00.0000,  1.174837358986489E-03,  6.789197516168950E+03,  5.156827885253547E+01,  3.479470931435700E+02,  8.728105250439162E+01,  2.460617352278014E+06,  6.455027002732962E-02,  2.543428028160418E+02,  2.542132233381107E+02,  6.797183100811655E+03,  6.805168685454360E+03,  5.577048707117436E+03,
2460617.375000000, A.D. 2024-Nov-02 21:00:00.0000,  1.325433821693867E-03,  6.785364597625505E+03,  5.155778051035050E+01,  3.477789738362291E+02,  1.218232589995625E+02,  2.460617358398990E+06,  6.459036197554133E-02,  9.264371469517390E+01,  9.279542479780891E+01,  6.794370085533978E+03,  6.803375573442450E+03,  5.573586971633980E+03,
2460617.416666667, A.D. 2024-Nov-02 22:00:00.0000,  1.125043990004269E-03,  6.778757800672602E+03,  5.152962652804210E+01,  3.475497143082015E+02,  1.231381292652945E+02,  2.460617423084742E+06,  6.470428281841208E-02,  3.241200708732954E+02,  3.240444258485643E+02,  6.786392791096034E+03,  6.794027781519466E+03,  5.563773900567202E+03,
2460617.458333333, A.D. 2024-Nov-02 23:00:00.0000,  1.294472632329822E-03,  6.784700402650190E+03,  5.155197846805097E+01,  3.473142908910639E+02,  1.152566633432261E+02,  2.460617486140409E+06,  6.460285105116789E-02,  2.047896297223982E+02,  2.047275256513722E+02,  6.793494395222690E+03,  6.802288387795191E+03,  5.572509481274540E+03,
2460617.500000000, A.D. 2024-Nov-03 00:00:00.0000,  1.792918530069796E-03,  6.785498750600196E+03,  5.156514969869689E+01,  3.471428254535078E+02,  1.357936593753417E+02,  2.460617489761306E+06,  6.454310053647418E-02,  5.709631803758099E+01,  5.726902355221959E+01,  6.797686448595487E+03,  6.809874146590779E+03,  5.577668209424788E+03,
2460617.541666667, A.D. 2024-Nov-03 01:00:00.0000,  1.594162038850164E-03,  6.777517098886907E+03,  5.153272656608296E+01,  3.469424086052780E+02,  1.252260284084982E+02,  2.460617552317530E+06,  6.467646155099380E-02,  3.004824832677272E+02,  3.003248955648295E+02,  6.788338810926140E+03,  6.799160522965374E+03,  5.566167217050982E+03,
2460617.583333333, A.D. 2024-Nov-03 02:00:00.0000,  1.906422974233693E-03,  6.776233227309831E+03,  5.153400424412576E+01,  3.466936549944137E+02,  1.187326087593198E+02,  2.460617551159768E+06,  6.466449497045813E-02,  1.797541064414204E+02,  1.797550417637099E+02,  6.789176268925032E+03,  6.802119310540233E+03,  5.567197272080535E+03,
2460617.625000000, A.D. 2024-Nov-03 03:00:00.0000,  2.224872860364540E-03,  6.782958118849456E+03,  5.156267618218600E+01,  3.465001521204302E+02,  1.280303991541386E+02,  2.460617617237782E+06,  6.453745330035734E-02,  4.328240777256023E+01,  4.345755561515706E+01,  6.798082989194620E+03,  6.813207859539785E+03,  5.578156273451940E+03,
2460617.666666667, A.D. 2024-Nov-03 04:00:00.0000,  1.971083837959214E-03,  6.779019811146535E+03,  5.154263455572407E+01,  3.463255043896331E+02,  1.103223207876085E+02,  2.460617678518394E+06,  6.461834769087031E-02,  2.938315036436070E+02,  2.936246868128852E+02,  6.792408217204289E+03,  6.805796623262043E+03,  5.571173093472074E+03,
2460617.708333333, A.D. 2024-Nov-03 05:00:00.0000,  2.265465468953768E-03,  6.771024559563016E+03,  5.152128525873103E+01,  3.460867410627159E+02,  1.085914475086163E+02,  2.460617678219972E+06,  6.470419528027685E-02,  1.683470175288089E+02,  1.683993080896883E+02,  6.786398911956599E+03,  6.801773264350181E+03,  5.563781427782246E+03,
2460617.750000000, A.D. 2024-Nov-03 06:00:00.0000,  2.164077224214529E-03,  6.780444755183488E+03,  5.154903147940956E+01,  3.458650202538265E+02,  1.128154151466118E+02,  2.460617743383104E+06,  6.457924246135394E-02,  3.691993750177323E+01,  3.706922435890984E+01,  6.795149984500068E+03,  6.809855213816648E+03,  5.574546654297382E+03,
2460617.791666667, A.D. 2024-Nov-03 07:00:00.0000,  1.966602462969118E-03,  6.782863657081453E+03,  5.155150119055017E+01,  3.456990482138185E+02,  9.288959896537241E+01,  2.460617804270933E+06,  6.456386154563064E-02,  2.896893955680576E+02,  2.894770400467465E+02,  6.796229138043233E+03,  6.809594619005012E+03,  5.575874667062306E+03,
2460617.833333333, A.D. 2024-Nov-03 08:00:00.0000,  2.071170168941231E-03,  6.772761046823915E+03,  5.151863113882766E+01,  3.454870761670638E+02,  9.793937397804839E+01,  2.460617805167839E+06,  6.469820639047140E-02,  1.574430005482092E+02,  1.575338269826935E+02,  6.786817701188660E+03,  6.800874355553405E+03,  5.564296447838158E+03,
2460617.875000000, A.D. 2024-Nov-03 09:00:00.0000,  1.708613553993468E-03,  6.779383367169647E+03,  5.153022600450286E+01,  3.452433381197572E+02,  1.004025774529659E+02,  2.460617870029309E+06,  6.463864032047445E-02,  2.776020816548651E+01,  2.785157558359575E+01,  6.790986538814854E+03,  6.802589710460060E+03,  5.569424081557747E+03,
2460617.916666667, A.D. 2024-Nov-03 10:00:00.0000,  1.592876979642009E-03,  6.787561477992156E+03,  5.155278210439148E+01,  3.450624484034919E+02,  7.907625481385217E+01,  2.460617930669637E+06,  6.453307484498361E-02,  2.819242293683483E+02,  2.817455645936365E+02,  6.798390477682675E+03,  6.809219477373194E+03,  5.578534741522302E+03,
2460617.958333333, A.D. 2024-Nov-03 11:00:00.0000,  1.473285463925266E-03,  6.780569129726847E+03,  5.152445507539299E+01,  3.448792608074397E+02,  1.016110587199113E+02,  2.460617934659192E+06,  6.464453672292082E-02,  1.322268962232441E+02,  1.323517554661741E+02,  6.790573583078511E+03,  6.800578036430175E+03,  5.568916079374669E+03,
2460618.000000000, A.D. 2024-Nov-03 12:00:00.0000,  1.166839696517903E-03,  6.779520371715531E+03,  5.151228901684735E+01,  3.446349354853658E+02,  1.043056781154312E+02,  2.460617999585414E+06,  6.468930568408870E-02,  2.317186266400335E+00,  2.322600251899278E+00,  6.787440226409449E+03,  6.795360081103367E+03,  5.565062048402033E+03,
2460618.041666667, A.D. 2024-Nov-03 13:00:00.0000,  1.119906966576238E-03,  6.789187548781748E+03,  5.154222300894124E+01,  3.444258098533268E+02,  9.112535238496984E+01,  2.460618061690825E+06,  6.455573717767801E-02,  2.483129398410189E+02,  2.481937535365681E+02,  6.796799331703744E+03,  6.804411114625739E+03,  5.576576393344638E+03,
2460618.083333333, A.D. 2024-Nov-03 14:00:00.0000,  1.334620026772174E-03,  6.785801269998039E+03,  5.153571876026389E+01,  3.442556831741420E+02,  1.276538288388547E+02,  2.460618068164852E+06,  6.458323630100897E-02,  8.464000252872017E+01,  8.479229354693220E+01,  6.794869839364965E+03,  6.803938408731890E+03,  5.574201923268683E+03,
2460618.125000000, A.D. 2024-Nov-03 15:00:00.0000,  1.163344221286730E-03,  6.778454686312852E+03,  5.150579771594179E+01,  3.440249260952016E+02,  1.270616378649218E+02,  2.460618132505784E+06,  6.470490128631466E-02,  3.180388878476750E+02,  3.179496572422754E+02,  6.786349546841802E+03,  6.794244407370753E+03,  5.563720720429280E+03,
2460618.166666667, A.D. 2024-Nov-03 16:00:00.0000,  1.346893563882825E-03,  6.783723907153784E+03,  5.152591503721666E+01,  3.437887180531610E+02,  1.190593769147302E+02,  2.460618195536804E+06,  6.461171318758219E-02,  1.988338443472682E+02,  1.987840979952265E+02,  6.792873184326025E+03,  6.802022461498265E+03,  5.571745156405927E+03,
2460618.208333333, A.D. 2024-Nov-03 17:00:00.0000,  1.858697583065265E-03,  6.785113453254501E+03,  5.153987162049588E+01,  3.436188709814992E+02,  1.371503580522647E+02,  2.460618198723140E+06,  6.454221804836777E-02,  5.359073992148834E+01,  5.376239111333230E+01,  6.797748411797796E+03,  6.810383370341090E+03,  5.577744473086081E+03,
2460618.250000000, A.D. 2024-Nov-03 18:00:00.0000,  1.643143352689846E-03,  6.777418480436958E+03,  5.150778152269000E+01,  3.434251313252447E+02,  1.253924130033869E+02,  2.460618261064181E+06,  6.467311368025688E-02,  2.981760480057369E+02,  2.980099089938128E+02,  6.788573079166238E+03,  6.799727677895518E+03,  5.566455355464032E+03,
2460618.291666667, A.D. 2024-Nov-03 19:00:00.0000,  1.953952012477631E-03,  6.775360897587191E+03,  5.150631832672131E+01,  3.431794423676154E+02,  1.190895459523846E+02,  2.460618259942777E+06,  6.467236392708732E-02,  1.772633343148071E+02,  1.772739988553075E+02,  6.788625546135017E+03,  6.801890194682844E+03,  5.566519887936521E+03,
2460618.333333333, A.D. 2024-Nov-03 20:00:00.0000,  2.237007618911909E-03,  6.782540485911856E+03,  5.153556385213416E+01,  3.429835644613456E+02,  1.276059596653217E+02,  2.460618325877302E+06,  6.454223675999000E-02,  4.157818051106806E+01,  4.174865610826657E+01,  6.797747097961433E+03,  6.812953710011009E+03,  5.577742856026420E+03,
2460618.375000000, A.D. 2024-Nov-03 21:00:00.0000,  1.972844891234346E-03,  6.779264401069651E+03,  5.151763417262051E+01,  3.428104646140500E+02,  1.096450850016598E+02,  2.460618387110685E+06,  6.461467963999822E-02,  2.923895797612637E+02,  2.921803546482475E+02,  6.792665276057386E+03,  6.806066151045121E+03,  5.571489358234787E+03,
2460618.416666667, A.D. 2024-Nov-03 22:00:00.0000,  2.239015518421263E-03,  6.771042283803338E+03,  5.149463750864950E+01,  3.425725740452133E+02,  1.085002219960654E+02,  2.460618386915151E+06,  6.470651419078510E-02,  1.663300945453908E+02,  1.663905652312622E+02,  6.786236773250327E+03,  6.801431262697316E+03,  5.563582036555877E+03,
2460618.458333333, A.D. 2024-Nov-03 23:00:00.0000,  2.134746179357370E-03,  6.780212069489316E+03,  5.152197049270539E+01,  3.423459249319202E+02,  1.129210279099181E+02,  2.460618452112057E+06,  6.458541446403472E-02,  3.471584049121582E+01,  3.485546154350164E+01,  6.794717065785316E+03,  6.809222062081315E+03,  5.574013931589321E+03,
2460618.500000000, A.D. 2024-Nov-04 00:00:00.0000,  1.921671366743527E-03,  6.783454798972499E+03,  5.152719725321779E+01,  3.421775191496999E+02,  9.208101411742275E+01,  2.460618512834157E+06,  6.455978157652321E-02,  2.884115196839519E+02,  2.882024260561892E+02,  6.796515468141256E+03,  6.809576137310013E+03,  5.576227044282812E+03,
2460618.541666667, A.D. 2024-Nov-04 01:00:00.0000,  1.987570133895350E-03,  6.773482931523498E+03,  5.149402522937152E+01,  3.419662946648465E+02,  9.918945637697075E+01,  2.460618514094375E+06,  6.469599270587695E-02,  1.541217673052088E+02,  1.542209531124429E+02,  6.786972515394667E+03,  6.800462099265835E+03,  5.564486839805424E+03,
2460618.583333333, A.D. 2024-Nov-04 02:00:00.0000,  1.611964281067248E-03,  6.779330523797428E+03,  5.150376274019718E+01,  3.417197812623743E+02,  1.016929949730432E+02,  2.460618578963694E+06,  6.464878337967975E-02,  2.440729698616426E+01,  2.448376630598914E+01,  6.790276206500888E+03,  6.801221889204348E+03,  5.568550267771232E+03,
2460618.625000000, A.D. 2024-Nov-04 03:00:00.0000,  1.492197933247065E-03,  6.787863540453630E+03,  5.152846634960891E+01,  3.415353576844116E+02,  8.186553599274384E+01,  2.460618639871051E+06,  6.453852810963442E-02,  2.770771067421779E+02,  2.769073774540041E+02,  6.798007513215049E+03,  6.808151485976467E+03,  5.578063376165819E+03,
2460618.666666667, A.D. 2024-Nov-04 04:00:00.0000,  1.432804309136103E-03,  6.780782860087990E+03,  5.150217601654884E+01,  3.413532948620435E+02,  1.042396954427891E+02,  2.460618643830738E+06,  6.464541132597446E-02,  1.275469631141956E+02,  1.276769976259866E+02,  6.790512335423426E+03,  6.800241810758861E+03,  5.568840736192398E+03,
2460618.708333333, A.D. 2024-Nov-04 05:00:00.0000,  1.090081649745702E-03,  6.779519293489762E+03,  5.148835175177503E+01,  3.411085671885525E+02,  1.090552978159058E+02,  2.460618709134403E+06,  6.469677809962689E-02,  3.555221822296486E+02,  3.555124165251013E+02,  6.786917587810572E+03,  6.794315882131381E+03,  5.564419289097120E+03,
2460618.750000000, A.D. 2024-Nov-04 06:00:00.0000,  1.060435615661613E-03,  6.789249322418910E+03,  5.151823531064306E+01,  3.408966717937358E+02,  9.572475028657378E+01,  2.460618771212975E+06,  6.456062140460964E-02,  2.416732280300146E+02,  2.415663293196876E+02,  6.796456526980416E+03,  6.803663731541922E+03,  5.576154506689676E+03,
